Time (s),Voltage (V),Current (mA)
293.8653,0.848289,3.655969
294.1984,0.841445,3.642875
294.5126,0.842242,3.561298
294.8415,0.831262,3.599539
295.1527,0.827324,3.573954
295.4654,0.821723,3.554286
295.7998,0.816742,3.515935
296.1082,0.812172,3.507553
296.4217,0.807227,3.481146
296.7325,0.801613,3.460711
297.0424,0.793246,3.461752
297.3508,0.788453,3.438468
297.6645,0.784633,3.409322
297.9778,0.777848,3.400172
298.2929,0.774578,3.373875
298.6014,0.77002,3.347194
298.915,0.763891,3.33421
299.2229,0.760035,3.310049
299.5313,0.754445,3.283642
299.8414,0.749043,3.257345
300.1511,0.744098,3.25099
300.4569,0.741156,3.204531
300.7717,0.737383,3.176262
301.0844,0.72918,3.179768
301.3986,0.72502,3.150457
301.7189,0.721293,3.114627
302.0289,0.714977,3.108327
302.3561,0.709551,3.088659
302.6651,0.704617,3.064498
302.9771,0.70027,3.044172
303.2832,0.695008,3.021052
303.5941,0.689594,2.991523
303.9019,0.68718,2.968458
304.2094,0.68091,2.946982
304.5186,0.676105,2.934436
304.8243,0.670996,2.908248
305.1335,0.666965,2.88206
305.4434,0.664949,2.828479
305.7521,0.655563,2.843765
306.0631,0.650477,2.821576
306.3768,0.645449,2.796649
306.6852,0.641805,2.768269
306.9965,0.634867,2.745971
307.3275,0.629922,2.726303
307.6356,0.625199,2.696006
307.9438,0.61893,2.674749
308.2525,0.614945,2.646644
308.5625,0.61,2.627195
308.8715,0.603531,2.603527
309.1801,0.59902,2.583531
309.4929,0.594578,2.559206
309.8153,0.589059,2.536469
310.1243,0.583516,2.50946
310.4355,0.578266,2.484806
310.7471,0.572945,2.463932
311.0561,0.568059,2.445689
311.3672,0.563383,2.418022
311.6784,0.55825,2.390903
311.9873,0.552449,2.373316
312.2977,0.547879,2.348498
312.6107,0.543098,2.333706
312.9223,0.538504,2.306422
313.2318,0.533219,2.283084
313.5438,0.528719,2.260457
313.8513,0.52341,2.237118
314.1622,0.51877,2.216683
314.4776,0.517727,2.159157
314.7925,0.508129,2.165951
315.1062,0.503699,2.143927
315.414,0.50152,2.102454
315.7351,0.492965,2.10459
316.0465,0.488418,2.079772
316.3595,0.482629,2.053968
316.6686,0.478258,2.029479
316.9828,0.473641,2.01129
317.2912,0.46859,1.979459
317.6098,0.46334,1.96127
317.9216,0.458594,1.932343
318.2358,0.452359,1.91892
318.5673,0.457949,1.803869
318.9156,0.445445,1.849123
319.2495,0.439469,1.829181
319.5768,0.434875,1.794556
319.9027,0.430211,1.785406
320.2297,0.426027,1.751932
320.5552,0.420754,1.748316
320.8684,0.412082,1.731004
321.179,0.408086,1.710076
321.4955,0.408074,1.650085
321.8047,0.397656,1.664767
322.1167,0.393437,1.641867
322.4514,0.38977,1.591573
322.7647,0.383195,1.588341
323.0757,0.378062,1.57059
323.3847,0.374383,1.552456
323.697,0.371934,1.505833
324.0055,0.366906,1.483425
324.3122,0.361563,1.459593
324.6226,0.357215,1.44376
324.9356,0.352492,1.412039
325.2455,0.346563,1.399329
325.5562,0.342145,1.375825
325.8655,0.338254,1.353199
326.1749,0.332184,1.327668
326.4906,0.322996,1.332435
326.803,0.317242,1.306521
327.1135,0.312848,1.280114
327.4249,0.307609,1.25305
327.739,0.302617,1.2273
328.0464,0.298152,1.213494
328.3566,0.29227,1.189443
328.6762,0.295012,1.11981
328.9927,0.282062,1.138656
329.3055,0.27768,1.115975
329.6259,0.277211,1.07379
329.9463,0.267473,1.073406
330.2667,0.262996,1.043767
330.5761,0.260605,1.034672
330.8962,0.253082,1.011826
331.2054,0.247117,0.988433
331.513,0.24318,0.967176
331.8343,0.239137,0.941536
332.1471,0.233488,0.91354
332.4573,0.228602,0.900172
332.7702,0.226152,0.87645
333.0804,0.21925,0.852563
333.3872,0.213719,0.832566
333.6965,0.208973,0.803804
334.0067,0.203617,0.788299
334.3138,0.199879,0.761399
334.6232,0.194336,0.742827
334.9338,0.189309,0.719323
335.2421,0.18502,0.693793
335.5516,0.182008,0.654621
335.871,0.173992,0.646622
336.1788,0.170523,0.617093
336.4912,0.164605,0.607067
336.8044,0.159027,0.582742
337.1128,0.153859,0.559019
337.4311,0.147133,0.552938
337.773,0.144473,0.513821
338.0821,0.139809,0.489605
338.3947,0.133996,0.470649
338.7034,0.129848,0.439476
339.0146,0.123941,0.417397
339.3255,0.12073,0.398332
339.6409,0.11452,0.364802
339.9516,0.109105,0.35253
340.2594,0.10341,0.32837
340.5685,0.098711,0.304538
340.8811,0.093707,0.283226
341.1925,0.08882,0.261202
341.502,0.083582,0.243287
341.8161,0.079445,0.215839
342.1249,0.075977,0.190418
342.4348,0.069215,0.17327
342.7775,0.064328,0.147795
343.0861,0.059266,0.128784
343.3949,0.054625,0.103308
343.7103,0.053641,0.070272
344.0251,0.044723,0.063534
344.3416,0.039449,0.035702
344.6526,0.035195,0.014281
344.9631,0.030039,-0.015139
345.2687,0.025844,-0.029
345.5785,0.021402,-0.053873
345.8902,0.01525,-0.072007
346.2032,0.015777,-0.077979
346.5159,0.0205,-0.052942
346.829,0.025422,-0.030918
347.1375,0.030496,-0.006373
347.4501,0.035395,0.012363
347.7603,0.041207,0.037894
348.0717,0.044078,0.062054
348.383,0.049551,0.080682
348.7159,0.058539,0.083804
349.0231,0.058668,0.132674
349.3368,0.06427,0.150205
349.6518,0.07484,0.144124
349.9639,0.075707,0.190857
350.2769,0.079457,0.213319
350.5908,0.083219,0.235891
350.9033,0.089172,0.262298
351.2152,0.094375,0.284431
351.5243,0.104582,0.278953
351.8399,0.104594,0.328918
352.1537,0.10893,0.349188
352.4641,0.114063,0.373842
352.7968,0.11848,0.396962
353.1058,0.124012,0.424191
353.4164,0.128266,0.442708
353.729,0.138742,0.446489
354.0397,0.142949,0.474868
354.3514,0.147813,0.495084
354.6646,0.153039,0.515519
354.9783,0.158734,0.537434
355.2999,0.163469,0.551075
355.625,0.166457,0.590357
355.9482,0.170266,0.621695
356.2643,0.177906,0.627721
356.5792,0.185242,0.640267
356.9029,0.188934,0.668263
357.2186,0.194535,0.694177
357.5366,0.198426,0.71768
357.8545,0.199738,0.756742
358.1846,0.204027,0.780684
358.4968,0.209336,0.804078
358.8072,0.213555,0.82643
359.1173,0.21918,0.852399
359.4301,0.223727,0.874423
359.7371,0.229,0.896392
360.0497,0.233535,0.919183
360.3599,0.238645,0.94307
360.6749,0.243707,0.965094
360.9885,0.248078,0.987501
361.2948,0.254125,1.008923
361.6042,0.258695,1.02766
361.9196,0.263676,1.066284
362.2294,0.269371,1.093567
362.5428,0.274563,1.106004
362.8735,0.282543,1.126768
363.1833,0.285508,1.149778
363.4976,0.289445,1.177226
363.8178,0.296488,1.184458
364.1283,0.30052,1.224177
364.4442,0.305945,1.241764
364.7552,0.312016,1.269431
365.0664,0.315883,1.290688
365.3789,0.320277,1.313808
365.689,0.328199,1.328709
366.0077,0.331012,1.360102
366.3204,0.33652,1.383879
366.6309,0.341746,1.407601
366.9417,0.345426,1.429571
367.2506,0.350418,1.448088
367.5634,0.356512,1.47192
367.8765,0.360707,1.499259
368.2151,0.368547,1.494985
368.5405,0.372051,1.530158
368.8569,0.376656,1.553332
369.173,0.380254,1.585163
369.4812,0.387543,1.601051
369.7993,0.391902,1.616775
370.1175,0.396367,1.644606
370.433,0.400059,1.672273
370.7461,0.405086,1.699666
371.0558,0.40968,1.718403
371.3654,0.414074,1.747823
371.6751,0.420367,1.761355
371.9856,0.424551,1.791762
372.2996,0.430574,1.809622
372.613,0.435379,1.825674
372.9254,0.439797,1.85378
373.2416,0.445633,1.869941
373.5539,0.451586,1.90369
373.8634,0.456227,1.926481
374.1742,0.460352,1.950696
374.483,0.465977,1.965488
374.7974,0.480402,1.943519
375.1453,0.482887,1.962311
375.4719,0.481973,2.022411
375.7901,0.487012,2.0446
376.1093,0.490234,2.087223
376.4208,0.496281,2.10848
376.7357,0.500652,2.135873
377.0539,0.50568,2.156035
377.3644,0.510777,2.181291
